LAMMPS data file via write_data, version 29 Sep 2021, timestep = 24

8000 atoms
2 atom types

0.22076258428949583 29.562867415710517 xlo xhi
0.22076258428949583 29.562867415710517 ylo yhi
1.7661006743159666 236.50293932568414 zlo zhi

Masses

1 114.818
2 30.973762

Atoms # atomic

1 1 0.22076258428950088 0.22076258428950096 1.7661006743159666 0 0 0
2 1 0.22076258428949994 3.154973067431599 4.700311157458069 0 0 0
3 1 3.154973067431599 0.22076258428950024 4.700311157458069 0 0 0
4 1 3.1549730674316 3.1549730674316 1.7661006743159666 0 0 0
7 2 4.622078309002649 1.6878678258605488 3.233205915887021 0 0 0
9 1 6.089183550573701 0.2207625842895009 1.7661006743159666 0 0 0
10 1 6.0891835505737 3.154973067431599 4.700311157458069 0 0 0
11 1 9.0233940337158 0.2207625842895 4.700311157458069 0 0 0
12 1 9.023394033715803 3.1549730674316 1.7661006743159668 0 0 0
15 2 10.490499275286853 1.6878678258605486 3.2332059158870203 0 0 0
17 1 11.957604516857906 0.22076258428950105 1.7661006743159666 0 0 0
18 1 11.957604516857906 3.154973067431599 4.700311157458069 0 0 0
19 1 14.891815000000001 0.22076258428950038 4.700311157458069 0 0 0
20 1 14.891815000000006 3.154973067431599 1.7661006743159666 0 0 0
23 2 16.358920241571056 1.6878678258605482 3.233205915887021 0 0 0
25 1 17.82602548314211 0.2207625842895011 1.7661006743159668 0 0 0
26 1 17.82602548314211 3.154973067431599 4.700311157458069 0 0 0
27 1 20.76023596628421 0.22076258428950016 4.700311157458069 0 0 0
28 1 20.76023596628421 3.154973067431599 1.7661006743159666 0 0 0
31 2 22.22734120785527 1.6878678258605486 3.233205915887021 0 0 0
33 1 23.694446449426316 0.2207625842895011 1.7661006743159668 0 0 0
34 1 23.694446449426316 3.154973067431599 4.700311157458069 0 0 0
35 1 26.628656932568415 0.22076258428950032 4.700311157458069 0 0 0
36 1 26.628656932568415 3.154973067431599 1.7661006743159666 0 0 0
39 2 28.09576217413947 1.6878678258605482 3.2332059158870203 0 0 0
6 2 1.6878678258605488 4.622078309002649 3.233205915887021 0 0 0
41 1 0.22076258428950093 6.089183550573701 1.7661006743159666 0 0 0
43 1 3.154973067431599 6.0891835505737 4.700311157458069 0 0 0
14 2 7.556288792144748 4.622078309002649 3.2332059158870203 0 0 0
47 2 4.622078309002649 7.556288792144748 3.2332059158870203 0 0 0
49 1 6.089183550573701 6.089183550573701 1.7661006743159668 0 0 0
51 1 9.0233940337158 6.0891835505737 4.700311157458069 0 0 0
55 2 10.490499275286853 7.556288792144751 3.233205915887021 0 0 0
57 1 11.957604516857906 6.089183550573701 1.7661006743159668 0 0 0
22 2 13.424709758428953 4.622078309002649 3.233205915887021 0 0 0
59 1 14.891815000000001 6.0891835505737 4.700311157458069 0 0 0
63 2 16.358920241571056 7.556288792144751 3.233205915887021 0 0 0
30 2 19.293130724713162 4.622078309002649 3.233205915887021 0 0 0
65 1 17.82602548314211 6.089183550573701 1.7661006743159666 0 0 0
67 1 20.76023596628421 6.0891835505737 4.700311157458069 0 0 0
38 2 25.16155169099737 4.622078309002649 3.233205915887021 0 0 0
71 2 22.22734120785527 7.556288792144751 3.233205915887021 0 0 0
73 1 23.694446449426316 6.089183550573701 1.7661006743159666 0 0 0
75 1 26.628656932568415 6.0891835505737 4.700311157458069 0 0 0
79 2 28.09576217413947 7.556288792144751 3.233205915887021 0 0 0
42 1 0.2207625842894997 9.0233940337158 4.700311157458069 0 0 0
44 1 3.1549730674316 9.023394033715803 1.7661006743159668 0 0 0
46 2 1.6878678258605488 10.490499275286853 3.233205915887021 0 0 0
81 1 0.220762584289501 11.957604516857906 1.7661006743159666 0 0 0
83 1 3.154973067431599 11.957604516857906 4.700311157458069 0 0 0
50 1 6.0891835505737 9.0233940337158 4.700311157458069 0 0 0
54 2 7.556288792144751 10.490499275286853 3.233205915887021 0 0 0
89 1 6.089183550573701 11.957604516857906 1.7661006743159668 0 0 0
52 1 9.023394033715803 9.023394033715803 1.7661006743159668 0 0 0
58 1 11.957604516857906 9.0233940337158 4.700311157458069 0 0 0
91 1 9.0233940337158 11.957604516857906 4.700311157458069 0 0 0
97 1 11.957604516857906 11.957604516857906 1.7661006743159666 0 0 0
60 1 14.891815000000006 9.023394033715803 1.7661006743159666 0 0 0
62 2 13.424709758428953 10.490499275286853 3.233205915887021 0 0 0
99 1 14.891815000000001 11.957604516857906 4.700311157458069 0 0 0
66 1 17.82602548314211 9.0233940337158 4.700311157458069 0 0 0
68 1 20.76023596628421 9.023394033715803 1.7661006743159666 0 0 0
70 2 19.293130724713162 10.490499275286853 3.233205915887021 0 0 0
105 1 17.82602548314211 11.957604516857906 1.7661006743159666 0 0 0
107 1 20.76023596628421 11.957604516857906 4.700311157458069 0 0 0
74 1 23.694446449426316 9.0233940337158 4.700311157458069 0 0 0
78 2 25.16155169099737 10.490499275286853 3.233205915887021 0 0 0
113 1 23.694446449426316 11.957604516857906 1.7661006743159666 0 0 0
76 1 26.628656932568415 9.023394033715803 1.7661006743159668 0 0 0
115 1 26.628656932568415 11.957604516857906 4.700311157458069 0 0 0
82 1 0.22076258428950005 14.891815000000001 4.700311157458069 0 0 0
84 1 3.1549730674316 14.891815000000006 1.7661006743159666 0 0 0
86 2 1.6878678258605486 16.358920241571056 3.233205915887021 0 0 0
87 2 4.622078309002649 13.424709758428953 3.233205915887021 0 0 0
90 1 6.0891835505737 14.891815000000001 4.700311157458069 0 0 0
94 2 7.556288792144751 16.358920241571056 3.233205915887021 0 0 0
92 1 9.023394033715803 14.891815000000006 1.7661006743159666 0 0 0
95 2 10.490499275286853 13.424709758428953 3.233205915887021 0 0 0
98 1 11.957604516857906 14.891815000000001 4.700311157458069 0 0 0
100 1 14.891815000000006 14.891815000000006 1.7661006743159668 0 0 0
102 2 13.424709758428953 16.358920241571056 3.233205915887021 0 0 0
103 2 16.358920241571056 13.424709758428953 3.233205915887021 0 0 0
106 1 17.82602548314211 14.891815000000001 4.700311157458069 0 0 0
108 1 20.76023596628421 14.891815000000006 1.7661006743159666 0 0 0
110 2 19.293130724713162 16.358920241571056 3.233205915887021 0 0 0
111 2 22.22734120785527 13.424709758428953 3.233205915887021 0 0 0
114 1 23.694446449426316 14.891815000000001 4.700311157458069 0 0 0
118 2 25.16155169099737 16.358920241571056 3.233205915887021 0 0 0
116 1 26.628656932568415 14.891815000000006 1.7661006743159668 0 0 0
119 2 28.09576217413947 13.424709758428953 3.233205915887021 0 0 0
121 1 0.22076258428950107 17.82602548314211 1.7661006743159668 0 0 0
122 1 0.2207625842895 20.76023596628421 4.700311157458069 0 0 0
123 1 3.154973067431599 17.82602548314211 4.700311157458069 0 0 0
124 1 3.1549730674316 20.76023596628421 1.7661006743159666 0 0 0
127 2 4.622078309002649 19.293130724713162 3.233205915887021 0 0 0
129 1 6.089183550573701 17.82602548314211 1.7661006743159666 0 0 0
130 1 6.0891835505737 20.76023596628421 4.700311157458069 0 0 0
131 1 9.0233940337158 17.82602548314211 4.700311157458069 0 0 0
132 1 9.023394033715803 20.76023596628421 1.7661006743159668 0 0 0
135 2 10.490499275286853 19.293130724713162 3.233205915887021 0 0 0
137 1 11.957604516857906 17.82602548314211 1.7661006743159666 0 0 0
138 1 11.957604516857906 20.76023596628421 4.700311157458069 0 0 0
139 1 14.891815000000001 17.82602548314211 4.700311157458069 0 0 0
140 1 14.891815000000006 20.76023596628421 1.7661006743159666 0 0 0
143 2 16.358920241571056 19.293130724713162 3.233205915887021 0 0 0
145 1 17.82602548314211 17.82602548314211 1.7661006743159666 0 0 0
146 1 17.82602548314211 20.76023596628421 4.700311157458069 0 0 0
147 1 20.76023596628421 17.82602548314211 4.700311157458069 0 0 0
148 1 20.76023596628421 20.76023596628421 1.7661006743159668 0 0 0
151 2 22.22734120785527 19.293130724713162 3.233205915887021 0 0 0
153 1 23.694446449426316 17.82602548314211 1.7661006743159666 0 0 0
154 1 23.694446449426316 20.76023596628421 4.700311157458069 0 0 0
155 1 26.628656932568415 17.82602548314211 4.700311157458069 0 0 0
156 1 26.628656932568415 20.76023596628421 1.7661006743159666 0 0 0
159 2 28.09576217413947 19.293130724713162 3.2332059158870203 0 0 0
126 2 1.6878678258605486 22.22734120785527 3.233205915887021 0 0 0
161 1 0.22076258428950107 23.694446449426316 1.7661006743159668 0 0 0
163 1 3.154973067431599 23.694446449426316 4.700311157458069 0 0 0
134 2 7.556288792144751 22.22734120785527 3.233205915887021 0 0 0
167 2 4.622078309002649 25.16155169099737 3.233205915887021 0 0 0
169 1 6.089183550573701 23.694446449426316 1.7661006743159666 0 0 0
171 1 9.0233940337158 23.694446449426316 4.700311157458069 0 0 0
175 2 10.490499275286853 25.16155169099737 3.233205915887021 0 0 0
177 1 11.957604516857906 23.694446449426316 1.7661006743159666 0 0 0
142 2 13.424709758428953 22.22734120785527 3.233205915887021 0 0 0
179 1 14.891815000000001 23.694446449426316 4.700311157458069 0 0 0
183 2 16.358920241571056 25.16155169099737 3.233205915887021 0 0 0
150 2 19.293130724713162 22.22734120785527 3.233205915887021 0 0 0
185 1 17.82602548314211 23.694446449426316 1.7661006743159666 0 0 0
187 1 20.76023596628421 23.694446449426316 4.700311157458069 0 0 0
158 2 25.16155169099737 22.22734120785527 3.233205915887021 0 0 0
191 2 22.22734120785527 25.16155169099737 3.233205915887021 0 0 0
193 1 23.694446449426316 23.694446449426316 1.7661006743159666 0 0 0
195 1 26.628656932568415 23.694446449426316 4.700311157458069 0 0 0
199 2 28.09576217413947 25.16155169099737 3.233205915887021 0 0 0
162 1 0.22076258428950016 26.628656932568415 4.700311157458069 0 0 0
164 1 3.154973067431599 26.628656932568415 1.7661006743159666 0 0 0
166 2 1.6878678258605486 28.09576217413947 3.233205915887021 0 0 0
170 1 6.0891835505737 26.628656932568415 4.700311157458069 0 0 0
174 2 7.556288792144751 28.09576217413947 3.233205915887021 0 0 0
172 1 9.023394033715803 26.628656932568415 1.7661006743159666 0 0 0
178 1 11.957604516857906 26.628656932568415 4.700311157458069 0 0 0
180 1 14.891815000000006 26.628656932568415 1.7661006743159668 0 0 0
